raw_class_id,target,class_name,class_family,prompt_id,prompt,prompt_set,variant_label,descriptor_count,clean_descriptor_count,descriptor_quality
884,428,Canada Warbler,Canada Warbler,1,a photo of a Canada Warbler.,short_variant,,5,5,needs_normalization
884,428,Canada Warbler,Canada Warbler,2,a field guide photo of a Canada Warbler.,short_variant,,5,5,needs_normalization
885,429,Wilson's Warbler,Wilson's Warbler,0,Wilson's Warbler,short_variant,,10,5,needs_normalization
885,429,Wilson's Warbler,Wilson's Warbler,1,a photo of a Wilson's Warbler.,short_variant,,10,5,needs_normalization
885,429,Wilson's Warbler,Wilson's Warbler,2,a field guide photo of a Wilson's Warbler.,short_variant,,10,5,needs_normalization
886,430,Yellow-breasted Chat,Yellow-breasted Chat,0,Yellow-breasted Chat,short_variant,,8,5,needs_normalization
886,430,Yellow-breasted Chat,Yellow-breasted Chat,1,a photo of a Yellow-breasted Chat.,short_variant,,8,5,needs_normalization
886,430,Yellow-breasted Chat,Yellow-breasted Chat,2,a field guide photo of a Yellow-breasted Chat.,short_variant,,8,5,needs_normalization
887,431,Green-tailed Towhee,Green-tailed Towhee,0,Green-tailed Towhee,short_variant,,10,5,needs_normalization
887,431,Green-tailed Towhee,Green-tailed Towhee,1,a photo of a Green-tailed Towhee.,short_variant,,10,5,needs_normalization
887,431,Green-tailed Towhee,Green-tailed Towhee,2,a field guide photo of a Green-tailed Towhee.,short_variant,,10,5,needs_normalization
888,432,Spotted Towhee,Spotted Towhee,0,Spotted Towhee,short_variant,,5,3,needs_normalization
888,432,Spotted Towhee,Spotted Towhee,1,a photo of a Spotted Towhee.,short_variant,,5,3,needs_normalization
888,432,Spotted Towhee,Spotted Towhee,2,a field guide photo of a Spotted Towhee.,short_variant,,5,3,needs_normalization
889,433,Eastern Towhee,Eastern Towhee,0,Eastern Towhee,short_variant,,8,5,needs_normalization
889,433,Eastern Towhee,Eastern Towhee,1,a photo of an Eastern Towhee.,short_variant,,8,5,needs_normalization
889,433,Eastern Towhee,Eastern Towhee,2,a field guide photo of an Eastern Towhee.,short_variant,,8,5,needs_normalization
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,0,Rufous-crowned Sparrow,short_variant,,9,5,needs_normalization
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,1,a photo of a Rufous-crowned Sparrow.,short_variant,,9,5,needs_normalization
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,2,a field guide photo of a Rufous-crowned Sparrow.,short_variant,,9,5,needs_normalization
891,435,Canyon Towhee,Canyon Towhee,0,Canyon Towhee,short_variant,,7,3,needs_normalization
891,435,Canyon Towhee,Canyon Towhee,1,a photo of a Canyon Towhee.,short_variant,,7,3,needs_normalization
891,435,Canyon Towhee,Canyon Towhee,2,a field guide photo of a Canyon Towhee.,short_variant,,7,3,needs_normalization
892,436,California Towhee,California Towhee,0,California Towhee,short_variant,,6,2,needs_normalization
892,436,California Towhee,California Towhee,1,a photo of a California Towhee.,short_variant,,6,2,needs_normalization
892,436,California Towhee,California Towhee,2,a field guide photo of a California Towhee.,short_variant,,6,2,needs_normalization
893,437,Abert's Towhee,Abert's Towhee,0,Abert's Towhee,short_variant,,6,5,needs_normalization
893,437,Abert's Towhee,Abert's Towhee,1,a photo of an Abert's Towhee.,short_variant,,6,5,needs_normalization
893,437,Abert's Towhee,Abert's Towhee,2,a field guide photo of an Abert's Towhee.,short_variant,,6,5,needs_normalization
894,438,American Tree Sparrow,American Tree Sparrow,0,American Tree Sparrow,short_variant,,9,5,needs_normalization
894,438,American Tree Sparrow,American Tree Sparrow,1,a photo of an American Tree Sparrow.,short_variant,,9,5,needs_normalization
894,438,American Tree Sparrow,American Tree Sparrow,2,a field guide photo of an American Tree Sparrow.,short_variant,,9,5,needs_normalization
895,439,Clay-colored Sparrow,Clay-colored Sparrow,0,Clay-colored Sparrow,short_variant,,9,5,needs_normalization
895,439,Clay-colored Sparrow,Clay-colored Sparrow,1,a photo of a Clay-colored Sparrow.,short_variant,,9,5,needs_normalization
895,439,Clay-colored Sparrow,Clay-colored Sparrow,2,a field guide photo of a Clay-colored Sparrow.,short_variant,,9,5,needs_normalization
896,440,Brewer's Sparrow,Brewer's Sparrow,0,Brewer's Sparrow,short_variant,,6,4,needs_normalization
896,440,Brewer's Sparrow,Brewer's Sparrow,1,a photo of a Brewer's Sparrow.,short_variant,,6,4,needs_normalization
896,440,Brewer's Sparrow,Brewer's Sparrow,2,a field guide photo of a Brewer's Sparrow.,short_variant,,6,4,needs_normalization
897,441,Field Sparrow,Field Sparrow,0,Field Sparrow,short_variant,,12,5,needs_normalization
897,441,Field Sparrow,Field Sparrow,1,a photo of a Field Sparrow.,short_variant,,12,5,needs_normalization
897,441,Field Sparrow,Field Sparrow,2,a field guide photo of a Field Sparrow.,short_variant,,12,5,needs_normalization
898,442,Vesper Sparrow,Vesper Sparrow,0,Vesper Sparrow,short_variant,,10,5,needs_normalization
898,442,Vesper Sparrow,Vesper Sparrow,1,a photo of a Vesper Sparrow.,short_variant,,10,5,needs_normalization
898,442,Vesper Sparrow,Vesper Sparrow,2,a field guide photo of a Vesper Sparrow.,short_variant,,10,5,needs_normalization
899,443,Lark Sparrow,Lark Sparrow,0,Lark Sparrow,short_variant,,8,5,needs_normalization
899,443,Lark Sparrow,Lark Sparrow,1,a photo of a Lark Sparrow.,short_variant,,8,5,needs_normalization
899,443,Lark Sparrow,Lark Sparrow,2,a field guide photo of a Lark Sparrow.,short_variant,,8,5,needs_normalization
900,444,Savannah Sparrow,Savannah Sparrow,0,Savannah Sparrow,short_variant,,9,5,needs_normalization
900,444,Savannah Sparrow,Savannah Sparrow,1,a photo of a Savannah Sparrow.,short_variant,,9,5,needs_normalization
900,444,Savannah Sparrow,Savannah Sparrow,2,a field guide photo of a Savannah Sparrow.,short_variant,,9,5,needs_normalization
901,445,Fox Sparrow (Sooty),Fox Sparrow,0,Fox Sparrow Sooty,short_variant,Sooty,7,3,needs_normalization|shared_variant_descriptor
901,445,Fox Sparrow (Sooty),Fox Sparrow,1,a photo of a sooty Fox Sparrow.,short_variant,Sooty,7,3,needs_normalization|shared_variant_descriptor
901,445,Fox Sparrow (Sooty),Fox Sparrow,2,a field guide photo of a sooty Fox Sparrow.,short_variant,Sooty,7,3,needs_normalization|shared_variant_descriptor
902,446,Song Sparrow,Song Sparrow,0,Song Sparrow,short_variant,,6,3,needs_normalization
902,446,Song Sparrow,Song Sparrow,1,a photo of a Song Sparrow.,short_variant,,6,3,needs_normalization
902,446,Song Sparrow,Song Sparrow,2,a field guide photo of a Song Sparrow.,short_variant,,6,3,needs_normalization
903,447,Lincoln's Sparrow,Lincoln's Sparrow,0,Lincoln's Sparrow,short_variant,,9,4,needs_normalization
903,447,Lincoln's Sparrow,Lincoln's Sparrow,1,a photo of a Lincoln's Sparrow.,short_variant,,9,4,needs_normalization
903,447,Lincoln's Sparrow,Lincoln's Sparrow,2,a field guide photo of a Lincoln's Sparrow.,short_variant,,9,4,needs_normalization
904,448,Swamp Sparrow,Swamp Sparrow,0,Swamp Sparrow,short_variant,,9,5,needs_normalization
904,448,Swamp Sparrow,Swamp Sparrow,1,a photo of a Swamp Sparrow.,short_variant,,9,5,needs_normalization
904,448,Swamp Sparrow,Swamp Sparrow,2,a field guide photo of a Swamp Sparrow.,short_variant,,9,5,needs_normalization
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,0,Dark-eyed Junco Pink sided,short_variant,Pink sided,4,3,compact_verified
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,1,a photo of a pink sided Dark-eyed Junco.,short_variant,Pink sided,4,3,compact_verified
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,2,a field guide photo of a pink sided Dark-eyed Junco.,short_variant,Pink sided,4,3,compact_verified
906,450,Summer Tanager (Female),Summer Tanager,0,Summer Tanager Female,short_variant,Female,12,1,needs_normalization|shared_variant_descriptor
906,450,Summer Tanager (Female),Summer Tanager,1,a photo of a female Summer Tanager.,short_variant,Female,12,1,needs_normalization|shared_variant_descriptor
906,450,Summer Tanager (Female),Summer Tanager,2,a field guide photo of a female Summer Tanager.,short_variant,Female,12,1,needs_normalization|shared_variant_descriptor
907,451,Pyrrhuloxia,Pyrrhuloxia,0,Pyrrhuloxia,short_variant,,15,5,needs_normalization
907,451,Pyrrhuloxia,Pyrrhuloxia,1,a photo of a Pyrrhuloxia.,short_variant,,15,5,needs_normalization
907,451,Pyrrhuloxia,Pyrrhuloxia,2,a field guide photo of a Pyrrhuloxia.,short_variant,,15,5,needs_normalization
908,452,Dickcissel,Dickcissel,0,Dickcissel,short_variant,,12,5,needs_normalization
908,452,Dickcissel,Dickcissel,1,a photo of a Dickcissel.,short_variant,,12,5,needs_normalization
908,452,Dickcissel,Dickcissel,2,a field guide photo of a Dickcissel.,short_variant,,12,5,needs_normalization
909,453,Eastern Meadowlark,Eastern Meadowlark,0,Eastern Meadowlark,short_variant,,8,5,needs_normalization
909,453,Eastern Meadowlark,Eastern Meadowlark,1,a photo of an Eastern Meadowlark.,short_variant,,8,5,needs_normalization
909,453,Eastern Meadowlark,Eastern Meadowlark,2,a field guide photo of an Eastern Meadowlark.,short_variant,,8,5,needs_normalization
910,454,Western Meadowlark,Western Meadowlark,0,Western Meadowlark,short_variant,,9,5,needs_normalization
910,454,Western Meadowlark,Western Meadowlark,1,a photo of a Western Meadowlark.,short_variant,,9,5,needs_normalization
910,454,Western Meadowlark,Western Meadowlark,2,a field guide photo of a Western Meadowlark.,short_variant,,9,5,needs_normalization
911,455,Rusty Blackbird,Rusty Blackbird,0,Rusty Blackbird,short_variant,,8,5,needs_normalization
911,455,Rusty Blackbird,Rusty Blackbird,1,a photo of a Rusty Blackbird.,short_variant,,8,5,needs_normalization
911,455,Rusty Blackbird,Rusty Blackbird,2,a field guide photo of a Rusty Blackbird.,short_variant,,8,5,needs_normalization
912,456,Common Grackle,Common Grackle,0,Common Grackle,short_variant,,9,2,needs_normalization
912,456,Common Grackle,Common Grackle,1,a photo of a Common Grackle.,short_variant,,9,2,needs_normalization
912,456,Common Grackle,Common Grackle,2,a field guide photo of a Common Grackle.,short_variant,,9,2,needs_normalization
913,457,Boat-tailed Grackle,Boat-tailed Grackle,0,Boat-tailed Grackle,short_variant,,12,5,needs_normalization
913,457,Boat-tailed Grackle,Boat-tailed Grackle,1,a photo of a Boat-tailed Grackle.,short_variant,,12,5,needs_normalization
913,457,Boat-tailed Grackle,Boat-tailed Grackle,2,a field guide photo of a Boat-tailed Grackle.,short_variant,,12,5,needs_normalization
914,458,Great-tailed Grackle,Great-tailed Grackle,0,Great-tailed Grackle,short_variant,,17,5,needs_normalization
914,458,Great-tailed Grackle,Great-tailed Grackle,1,a photo of a Great-tailed Grackle.,short_variant,,17,5,needs_normalization
914,458,Great-tailed Grackle,Great-tailed Grackle,2,a field guide photo of a Great-tailed Grackle.,short_variant,,17,5,needs_normalization
915,459,Bronzed Cowbird,Bronzed Cowbird,0,Bronzed Cowbird,short_variant,,5,3,needs_normalization
915,459,Bronzed Cowbird,Bronzed Cowbird,1,a photo of a Bronzed Cowbird.,short_variant,,5,3,needs_normalization
915,459,Bronzed Cowbird,Bronzed Cowbird,2,a field guide photo of a Bronzed Cowbird.,short_variant,,5,3,needs_normalization
916,460,Orchard Oriole (Immature Male),Orchard Oriole,0,Orchard Oriole Immature Male,short_variant,Immature Male,12,5,needs_normalization|shared_variant_descriptor
916,460,Orchard Oriole (Immature Male),Orchard Oriole,1,a photo of an immature male Orchard Oriole.,short_variant,Immature Male,12,5,needs_normalization|shared_variant_descriptor
916,460,Orchard Oriole (Immature Male),Orchard Oriole,2,a field guide photo of an immature male Orchard Oriole.,short_variant,Immature Male,12,5,needs_normalization|shared_variant_descriptor
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,0,Gray-crowned Rosy-Finch,short_variant,,10,5,needs_normalization
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,1,a photo of a Gray-crowned Rosy-Finch.,short_variant,,10,5,needs_normalization
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,2,a field guide photo of a Gray-crowned Rosy-Finch.,short_variant,,10,5,needs_normalization
918,462,Black Rosy-Finch,Black Rosy-Finch,0,Black Rosy-Finch,short_variant,,5,4,needs_normalization
918,462,Black Rosy-Finch,Black Rosy-Finch,1,a photo of a Black Rosy-Finch.,short_variant,,5,4,needs_normalization
918,462,Black Rosy-Finch,Black Rosy-Finch,2,a field guide photo of a Black Rosy-Finch.,short_variant,,5,4,needs_normalization
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,0,Brown-capped Rosy-Finch,short_variant,,13,5,needs_normalization
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,1,a photo of a Brown-capped Rosy-Finch.,short_variant,,13,5,needs_normalization
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,2,a field guide photo of a Brown-capped Rosy-Finch.,short_variant,,13,5,needs_normalization
920,464,Common Redpoll,Common Redpoll,0,Common Redpoll,short_variant,,10,5,needs_normalization
920,464,Common Redpoll,Common Redpoll,1,a photo of a Common Redpoll.,short_variant,,10,5,needs_normalization
920,464,Common Redpoll,Common Redpoll,2,a field guide photo of a Common Redpoll.,short_variant,,10,5,needs_normalization
921,465,Hoary Redpoll,Hoary Redpoll,0,Hoary Redpoll,short_variant,,10,5,needs_normalization
921,465,Hoary Redpoll,Hoary Redpoll,1,a photo of a Hoary Redpoll.,short_variant,,10,5,needs_normalization
921,465,Hoary Redpoll,Hoary Redpoll,2,a field guide photo of a Hoary Redpoll.,short_variant,,10,5,needs_normalization
922,466,Pine Siskin,Pine Siskin,0,Pine Siskin,short_variant,,5,5,needs_normalization
922,466,Pine Siskin,Pine Siskin,1,a photo of a Pine Siskin.,short_variant,,5,5,needs_normalization
922,466,Pine Siskin,Pine Siskin,2,a field guide photo of a Pine Siskin.,short_variant,,5,5,needs_normalization
923,467,Western Wood-Pewee,Western Wood-Pewee,0,Western Wood-Pewee,short_variant,,7,4,needs_normalization
923,467,Western Wood-Pewee,Western Wood-Pewee,1,a photo of a Western Wood-Pewee.,short_variant,,7,4,needs_normalization
923,467,Western Wood-Pewee,Western Wood-Pewee,2,a field guide photo of a Western Wood-Pewee.,short_variant,,7,4,needs_normalization
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,0,Eastern Wood-Pewee,short_variant,,11,5,needs_normalization
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,1,a photo of an Eastern Wood-Pewee.,short_variant,,11,5,needs_normalization
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,2,a field guide photo of an Eastern Wood-Pewee.,short_variant,,11,5,needs_normalization
925,469,Least Flycatcher,Least Flycatcher,0,Least Flycatcher,short_variant,,5,4,needs_normalization
925,469,Least Flycatcher,Least Flycatcher,1,a photo of a Least Flycatcher.,short_variant,,5,4,needs_normalization
925,469,Least Flycatcher,Least Flycatcher,2,a field guide photo of a Least Flycatcher.,short_variant,,5,4,needs_normalization
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,0,Pacific-slope Flycatcher,short_variant,,11,5,needs_normalization
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,1,a photo of a Pacific-slope Flycatcher.,short_variant,,11,5,needs_normalization
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,2,a field guide photo of a Pacific-slope Flycatcher.,short_variant,,11,5,needs_normalization
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,0,Cordilleran Flycatcher,short_variant,,11,5,needs_normalization
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,1,a photo of a Cordilleran Flycatcher.,short_variant,,11,5,needs_normalization
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,2,a field guide photo of a Cordilleran Flycatcher.,short_variant,,11,5,needs_normalization
928,472,Black Phoebe,Black Phoebe,0,Black Phoebe,short_variant,,8,5,needs_normalization
928,472,Black Phoebe,Black Phoebe,1,a photo of a Black Phoebe.,short_variant,,8,5,needs_normalization
928,472,Black Phoebe,Black Phoebe,2,a field guide photo of a Black Phoebe.,short_variant,,8,5,needs_normalization
929,473,Eastern Phoebe,Eastern Phoebe,0,Eastern Phoebe,short_variant,,11,5,needs_normalization
929,473,Eastern Phoebe,Eastern Phoebe,1,a photo of an Eastern Phoebe.,short_variant,,11,5,needs_normalization
929,473,Eastern Phoebe,Eastern Phoebe,2,a field guide photo of an Eastern Phoebe.,short_variant,,11,5,needs_normalization
930,474,Say's Phoebe,Say's Phoebe,0,Say's Phoebe,short_variant,,10,5,needs_normalization
930,474,Say's Phoebe,Say's Phoebe,1,a photo of a Say's Phoebe.,short_variant,,10,5,needs_normalization
930,474,Say's Phoebe,Say's Phoebe,2,a field guide photo of a Say's Phoebe.,short_variant,,10,5,needs_normalization
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,0,Ash-throated Flycatcher,short_variant,,11,5,needs_normalization
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,1,a photo of an Ash-throated Flycatcher.,short_variant,,11,5,needs_normalization
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,2,a field guide photo of an Ash-throated Flycatcher.,short_variant,,11,5,needs_normalization
932,476,Great Crested Flycatcher,Great Crested Flycatcher,0,Great Crested Flycatcher,short_variant,,10,5,needs_normalization
932,476,Great Crested Flycatcher,Great Crested Flycatcher,1,a photo of a Great Crested Flycatcher.,short_variant,,10,5,needs_normalization
932,476,Great Crested Flycatcher,Great Crested Flycatcher,2,a field guide photo of a Great Crested Flycatcher.,short_variant,,10,5,needs_normalization
933,477,Cassin's Kingbird,Cassin's Kingbird,0,Cassin's Kingbird,short_variant,,8,4,needs_normalization
933,477,Cassin's Kingbird,Cassin's Kingbird,1,a photo of a Cassin's Kingbird.,short_variant,,8,4,needs_normalization
933,477,Cassin's Kingbird,Cassin's Kingbird,2,a field guide photo of a Cassin's Kingbird.,short_variant,,8,4,needs_normalization
934,478,Western Kingbird,Western Kingbird,0,Western Kingbird,short_variant,,9,5,needs_normalization
934,478,Western Kingbird,Western Kingbird,1,a photo of a Western Kingbird.,short_variant,,9,5,needs_normalization
934,478,Western Kingbird,Western Kingbird,2,a field guide photo of a Western Kingbird.,short_variant,,9,5,needs_normalization
935,479,Eastern Kingbird,Eastern Kingbird,0,Eastern Kingbird,short_variant,,7,3,needs_normalization
935,479,Eastern Kingbird,Eastern Kingbird,1,a photo of an Eastern Kingbird.,short_variant,,7,3,needs_normalization
935,479,Eastern Kingbird,Eastern Kingbird,2,a field guide photo of an Eastern Kingbird.,short_variant,,7,3,needs_normalization
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,0,Scissor-tailed Flycatcher,short_variant,,7,5,needs_normalization
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,1,a photo of a Scissor-tailed Flycatcher.,short_variant,,7,5,needs_normalization
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,2,a field guide photo of a Scissor-tailed Flycatcher.,short_variant,,7,5,needs_normalization
937,481,Loggerhead Shrike,Loggerhead Shrike,0,Loggerhead Shrike,short_variant,,12,5,needs_normalization
937,481,Loggerhead Shrike,Loggerhead Shrike,1,a photo of a Loggerhead Shrike.,short_variant,,12,5,needs_normalization
937,481,Loggerhead Shrike,Loggerhead Shrike,2,a field guide photo of a Loggerhead Shrike.,short_variant,,12,5,needs_normalization
938,482,Northern Shrike,Northern Shrike,0,Northern Shrike,short_variant,,11,5,needs_normalization
938,482,Northern Shrike,Northern Shrike,1,a photo of a Northern Shrike.,short_variant,,11,5,needs_normalization
938,482,Northern Shrike,Northern Shrike,2,a field guide photo of a Northern Shrike.,short_variant,,11,5,needs_normalization
939,483,White-eyed Vireo,White-eyed Vireo,0,White-eyed Vireo,short_variant,,10,5,needs_normalization
939,483,White-eyed Vireo,White-eyed Vireo,1,a photo of a White-eyed Vireo.,short_variant,,10,5,needs_normalization
939,483,White-eyed Vireo,White-eyed Vireo,2,a field guide photo of a White-eyed Vireo.,short_variant,,10,5,needs_normalization
940,484,Bell's Vireo,Bell's Vireo,0,Bell's Vireo,short_variant,,7,4,needs_normalization
940,484,Bell's Vireo,Bell's Vireo,1,a photo of a Bell's Vireo.,short_variant,,7,4,needs_normalization
940,484,Bell's Vireo,Bell's Vireo,2,a field guide photo of a Bell's Vireo.,short_variant,,7,4,needs_normalization
941,485,Yellow-throated Vireo,Yellow-throated Vireo,0,Yellow-throated Vireo,short_variant,,7,2,needs_normalization
941,485,Yellow-throated Vireo,Yellow-throated Vireo,1,a photo of a Yellow-throated Vireo.,short_variant,,7,2,needs_normalization
941,485,Yellow-throated Vireo,Yellow-throated Vireo,2,a field guide photo of a Yellow-throated Vireo.,short_variant,,7,2,needs_normalization
942,486,Plumbeous Vireo,Plumbeous Vireo,0,Plumbeous Vireo,short_variant,,6,5,needs_normalization
942,486,Plumbeous Vireo,Plumbeous Vireo,1,a photo of a Plumbeous Vireo.,short_variant,,6,5,needs_normalization
942,486,Plumbeous Vireo,Plumbeous Vireo,2,a field guide photo of a Plumbeous Vireo.,short_variant,,6,5,needs_normalization
943,487,Cassin's Vireo,Cassin's Vireo,0,Cassin's Vireo,short_variant,,13,5,needs_normalization
943,487,Cassin's Vireo,Cassin's Vireo,1,a photo of a Cassin's Vireo.,short_variant,,13,5,needs_normalization
943,487,Cassin's Vireo,Cassin's Vireo,2,a field guide photo of a Cassin's Vireo.,short_variant,,13,5,needs_normalization
944,488,Blue-headed Vireo,Blue-headed Vireo,0,Blue-headed Vireo,short_variant,,7,3,needs_normalization
944,488,Blue-headed Vireo,Blue-headed Vireo,1,a photo of a Blue-headed Vireo.,short_variant,,7,3,needs_normalization
944,488,Blue-headed Vireo,Blue-headed Vireo,2,a field guide photo of a Blue-headed Vireo.,short_variant,,7,3,needs_normalization
945,489,Hutton's Vireo,Hutton's Vireo,0,Hutton's Vireo,short_variant,,7,4,needs_normalization
945,489,Hutton's Vireo,Hutton's Vireo,1,a photo of a Hutton's Vireo.,short_variant,,7,4,needs_normalization
945,489,Hutton's Vireo,Hutton's Vireo,2,a field guide photo of a Hutton's Vireo.,short_variant,,7,4,needs_normalization
946,490,Warbling Vireo,Warbling Vireo,0,Warbling Vireo,short_variant,,16,5,needs_normalization
946,490,Warbling Vireo,Warbling Vireo,1,a photo of a Warbling Vireo.,short_variant,,16,5,needs_normalization
946,490,Warbling Vireo,Warbling Vireo,2,a field guide photo of a Warbling Vireo.,short_variant,,16,5,needs_normalization
947,491,Red-eyed Vireo,Red-eyed Vireo,0,Red-eyed Vireo,short_variant,,13,5,needs_normalization
947,491,Red-eyed Vireo,Red-eyed Vireo,1,a photo of a Red-eyed Vireo.,short_variant,,13,5,needs_normalization
947,491,Red-eyed Vireo,Red-eyed Vireo,2,a field guide photo of a Red-eyed Vireo.,short_variant,,13,5,needs_normalization
948,492,Gray Jay,Gray Jay,0,Gray Jay,short_variant,,10,5,needs_normalization
948,492,Gray Jay,Gray Jay,1,a photo of a Gray Jay.,short_variant,,10,5,needs_normalization
948,492,Gray Jay,Gray Jay,2,a field guide photo of a Gray Jay.,short_variant,,10,5,needs_normalization
949,493,Steller's Jay,Steller's Jay,0,Steller's Jay,short_variant,,7,3,needs_normalization
949,493,Steller's Jay,Steller's Jay,1,a photo of a Steller's Jay.,short_variant,,7,3,needs_normalization
949,493,Steller's Jay,Steller's Jay,2,a field guide photo of a Steller's Jay.,short_variant,,7,3,needs_normalization
950,494,Blue Jay,Blue Jay,0,Blue Jay,short_variant,,5,4,needs_normalization
950,494,Blue Jay,Blue Jay,1,a photo of a Blue Jay.,short_variant,,5,4,needs_normalization
950,494,Blue Jay,Blue Jay,2,a field guide photo of a Blue Jay.,short_variant,,5,4,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,0,Florida Scrub-Jay,short_variant,,9,5,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,1,a photo of a Florida Scrub-Jay.,short_variant,,9,5,needs_normalization
951,495,Florida Scrub-Jay,Florida Scrub-Jay,2,a field guide photo of a Florida Scrub-Jay.,short_variant,,9,5,needs_normalization
952,496,Western Scrub-Jay,Western Scrub-Jay,0,Western Scrub-Jay,short_variant,,0,0,missing_descriptor
952,496,Western Scrub-Jay,Western Scrub-Jay,1,a photo of a Western Scrub-Jay.,short_variant,,0,0,missing_descriptor
952,496,Western Scrub-Jay,Western Scrub-Jay,2,a field guide photo of a Western Scrub-Jay.,short_variant,,0,0,missing_descriptor
953,497,Mexican Jay,Mexican Jay,0,Mexican Jay,short_variant,,10,4,needs_normalization
953,497,Mexican Jay,Mexican Jay,1,a photo of a Mexican Jay.,short_variant,,10,4,needs_normalization
953,497,Mexican Jay,Mexican Jay,2,a field guide photo of a Mexican Jay.,short_variant,,10,4,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,0,Clark's Nutcracker,short_variant,,7,5,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,1,a photo of a Clark's Nutcracker.,short_variant,,7,5,needs_normalization
954,498,Clark's Nutcracker,Clark's Nutcracker,2,a field guide photo of a Clark's Nutcracker.,short_variant,,7,5,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,0,Black-billed Magpie,short_variant,,4,3,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,1,a photo of a Black-billed Magpie.,short_variant,,4,3,needs_normalization
955,499,Black-billed Magpie,Black-billed Magpie,2,a field guide photo of a Black-billed Magpie.,short_variant,,4,3,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,0,Yellow-billed Magpie,short_variant,,7,3,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,1,a photo of a Yellow-billed Magpie.,short_variant,,7,3,needs_normalization
956,500,Yellow-billed Magpie,Yellow-billed Magpie,2,a field guide photo of a Yellow-billed Magpie.,short_variant,,7,3,needs_normalization
957,501,American Crow,American Crow,0,American Crow,short_variant,,3,0,needs_normalization
957,501,American Crow,American Crow,1,a photo of an American Crow.,short_variant,,3,0,needs_normalization
957,501,American Crow,American Crow,2,a field guide photo of an American Crow.,short_variant,,3,0,needs_normalization
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,0,Yellow-rumped Warbler Breeding Audubon's,short_variant,Breeding Audubon's,12,4,needs_normalization|shared_variant_descriptor
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,1,a photo of a breeding audubon's Yellow-rumped Warbler.,short_variant,Breeding Audubon's,12,4,needs_normalization|shared_variant_descriptor
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,2,a field guide photo of a breeding audubon's Yellow-rumped Warbler.,short_variant,Breeding Audubon's,12,4,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,0,Purple Martin Female or juvenile,short_variant,Female or juvenile,9,3,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,1,a photo of a female or juvenile Purple Martin.,short_variant,Female or juvenile,9,3,needs_normalization|shared_variant_descriptor
959,503,Purple Martin (Female/juvenile),Purple Martin,2,a field guide photo of a female or juvenile Purple Martin.,short_variant,Female or juvenile,9,3,needs_normalization|shared_variant_descriptor
960,504,American Robin (Juvenile),American Robin,0,American Robin Juvenile,short_variant,Juvenile,5,3,compact_verified
960,504,American Robin (Juvenile),American Robin,1,a photo of a juvenile American Robin.,short_variant,Juvenile,5,3,compact_verified
960,504,American Robin (Juvenile),American Robin,2,a field guide photo of a juvenile American Robin.,short_variant,Juvenile,5,3,compact_verified
