raw_class_id,target,class_name,class_family,prompt_id,prompt,total_images,official_train_images,official_test_images
882,426,Hermit Warbler,Hermit Warbler,0,"a photo of a Hermit Warbler, a North American bird.",66,29,37
882,426,Hermit Warbler,Hermit Warbler,1,a field guide photograph of a Hermit Warbler.,66,29,37
882,426,Hermit Warbler,Hermit Warbler,2,a close-up bird photo showing the fine-grained field marks of a Hermit Warbler.,66,29,37
883,427,Black-throated Green Warbler,Black-throated Green Warbler,0,"a photo of a Black-throated Green Warbler, a North American bird.",120,60,60
883,427,Black-throated Green Warbler,Black-throated Green Warbler,1,a field guide photograph of a Black-throated Green Warbler.,120,60,60
883,427,Black-throated Green Warbler,Black-throated Green Warbler,2,a close-up bird photo showing the fine-grained field marks of a Black-throated Green Warbler.,120,60,60
884,428,Canada Warbler,Canada Warbler,0,"a photo of a Canada Warbler, a North American bird.",118,58,60
884,428,Canada Warbler,Canada Warbler,1,a field guide photograph of a Canada Warbler.,118,58,60
884,428,Canada Warbler,Canada Warbler,2,a close-up bird photo showing the fine-grained field marks of a Canada Warbler.,118,58,60
885,429,Wilson's Warbler,Wilson's Warbler,0,"a photo of a Wilson's Warbler, a North American bird.",120,60,60
885,429,Wilson's Warbler,Wilson's Warbler,1,a field guide photograph of a Wilson's Warbler.,120,60,60
885,429,Wilson's Warbler,Wilson's Warbler,2,a close-up bird photo showing the fine-grained field marks of a Wilson's Warbler.,120,60,60
886,430,Yellow-breasted Chat,Yellow-breasted Chat,0,"a photo of a Yellow-breasted Chat, a North American bird.",115,55,60
886,430,Yellow-breasted Chat,Yellow-breasted Chat,1,a field guide photograph of a Yellow-breasted Chat.,115,55,60
886,430,Yellow-breasted Chat,Yellow-breasted Chat,2,a close-up bird photo showing the fine-grained field marks of a Yellow-breasted Chat.,115,55,60
887,431,Green-tailed Towhee,Green-tailed Towhee,0,"a photo of a Green-tailed Towhee, a North American bird.",62,34,28
887,431,Green-tailed Towhee,Green-tailed Towhee,1,a field guide photograph of a Green-tailed Towhee.,62,34,28
887,431,Green-tailed Towhee,Green-tailed Towhee,2,a close-up bird photo showing the fine-grained field marks of a Green-tailed Towhee.,62,34,28
888,432,Spotted Towhee,Spotted Towhee,0,"a photo of a Spotted Towhee, a North American bird.",120,60,60
888,432,Spotted Towhee,Spotted Towhee,1,a field guide photograph of a Spotted Towhee.,120,60,60
888,432,Spotted Towhee,Spotted Towhee,2,a close-up bird photo showing the fine-grained field marks of a Spotted Towhee.,120,60,60
889,433,Eastern Towhee,Eastern Towhee,0,"a photo of a Eastern Towhee, a North American bird.",110,56,54
889,433,Eastern Towhee,Eastern Towhee,1,a field guide photograph of a Eastern Towhee.,110,56,54
889,433,Eastern Towhee,Eastern Towhee,2,a close-up bird photo showing the fine-grained field marks of a Eastern Towhee.,110,56,54
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,0,"a photo of a Rufous-crowned Sparrow, a North American bird.",80,39,41
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,1,a field guide photograph of a Rufous-crowned Sparrow.,80,39,41
890,434,Rufous-crowned Sparrow,Rufous-crowned Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Rufous-crowned Sparrow.,80,39,41
891,435,Canyon Towhee,Canyon Towhee,0,"a photo of a Canyon Towhee, a North American bird.",84,38,46
891,435,Canyon Towhee,Canyon Towhee,1,a field guide photograph of a Canyon Towhee.,84,38,46
891,435,Canyon Towhee,Canyon Towhee,2,a close-up bird photo showing the fine-grained field marks of a Canyon Towhee.,84,38,46
892,436,California Towhee,California Towhee,0,"a photo of a California Towhee, a North American bird.",92,48,44
892,436,California Towhee,California Towhee,1,a field guide photograph of a California Towhee.,92,48,44
892,436,California Towhee,California Towhee,2,a close-up bird photo showing the fine-grained field marks of a California Towhee.,92,48,44
893,437,Abert's Towhee,Abert's Towhee,0,"a photo of a Abert's Towhee, a North American bird.",64,35,29
893,437,Abert's Towhee,Abert's Towhee,1,a field guide photograph of a Abert's Towhee.,64,35,29
893,437,Abert's Towhee,Abert's Towhee,2,a close-up bird photo showing the fine-grained field marks of a Abert's Towhee.,64,35,29
894,438,American Tree Sparrow,American Tree Sparrow,0,"a photo of a American Tree Sparrow, a North American bird.",110,51,59
894,438,American Tree Sparrow,American Tree Sparrow,1,a field guide photograph of a American Tree Sparrow.,110,51,59
894,438,American Tree Sparrow,American Tree Sparrow,2,a close-up bird photo showing the fine-grained field marks of a American Tree Sparrow.,110,51,59
895,439,Clay-colored Sparrow,Clay-colored Sparrow,0,"a photo of a Clay-colored Sparrow, a North American bird.",109,49,60
895,439,Clay-colored Sparrow,Clay-colored Sparrow,1,a field guide photograph of a Clay-colored Sparrow.,109,49,60
895,439,Clay-colored Sparrow,Clay-colored Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Clay-colored Sparrow.,109,49,60
896,440,Brewer's Sparrow,Brewer's Sparrow,0,"a photo of a Brewer's Sparrow, a North American bird.",78,43,35
896,440,Brewer's Sparrow,Brewer's Sparrow,1,a field guide photograph of a Brewer's Sparrow.,78,43,35
896,440,Brewer's Sparrow,Brewer's Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Brewer's Sparrow.,78,43,35
897,441,Field Sparrow,Field Sparrow,0,"a photo of a Field Sparrow, a North American bird.",103,52,51
897,441,Field Sparrow,Field Sparrow,1,a field guide photograph of a Field Sparrow.,103,52,51
897,441,Field Sparrow,Field Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Field Sparrow.,103,52,51
898,442,Vesper Sparrow,Vesper Sparrow,0,"a photo of a Vesper Sparrow, a North American bird.",115,55,60
898,442,Vesper Sparrow,Vesper Sparrow,1,a field guide photograph of a Vesper Sparrow.,115,55,60
898,442,Vesper Sparrow,Vesper Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Vesper Sparrow.,115,55,60
899,443,Lark Sparrow,Lark Sparrow,0,"a photo of a Lark Sparrow, a North American bird.",112,53,59
899,443,Lark Sparrow,Lark Sparrow,1,a field guide photograph of a Lark Sparrow.,112,53,59
899,443,Lark Sparrow,Lark Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Lark Sparrow.,112,53,59
900,444,Savannah Sparrow,Savannah Sparrow,0,"a photo of a Savannah Sparrow, a North American bird.",120,60,60
900,444,Savannah Sparrow,Savannah Sparrow,1,a field guide photograph of a Savannah Sparrow.,120,60,60
900,444,Savannah Sparrow,Savannah Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Savannah Sparrow.,120,60,60
901,445,Fox Sparrow (Sooty),Fox Sparrow,0,"a photo of a Fox Sparrow (Sooty), a North American bird.",79,36,43
901,445,Fox Sparrow (Sooty),Fox Sparrow,1,a field guide photograph of a Fox Sparrow (Sooty).,79,36,43
901,445,Fox Sparrow (Sooty),Fox Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Fox Sparrow (Sooty).,79,36,43
902,446,Song Sparrow,Song Sparrow,0,"a photo of a Song Sparrow, a North American bird.",120,60,60
902,446,Song Sparrow,Song Sparrow,1,a field guide photograph of a Song Sparrow.,120,60,60
902,446,Song Sparrow,Song Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Song Sparrow.,120,60,60
903,447,Lincoln's Sparrow,Lincoln's Sparrow,0,"a photo of a Lincoln's Sparrow, a North American bird.",116,56,60
903,447,Lincoln's Sparrow,Lincoln's Sparrow,1,a field guide photograph of a Lincoln's Sparrow.,116,56,60
903,447,Lincoln's Sparrow,Lincoln's Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Lincoln's Sparrow.,116,56,60
904,448,Swamp Sparrow,Swamp Sparrow,0,"a photo of a Swamp Sparrow, a North American bird.",113,53,60
904,448,Swamp Sparrow,Swamp Sparrow,1,a field guide photograph of a Swamp Sparrow.,113,53,60
904,448,Swamp Sparrow,Swamp Sparrow,2,a close-up bird photo showing the fine-grained field marks of a Swamp Sparrow.,113,53,60
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,0,"a photo of a Dark-eyed Junco (Pink-sided), a North American bird.",59,28,31
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,1,a field guide photograph of a Dark-eyed Junco (Pink-sided).,59,28,31
905,449,Dark-eyed Junco (Pink-sided),Dark-eyed Junco,2,a close-up bird photo showing the fine-grained field marks of a Dark-eyed Junco (Pink-sided).,59,28,31
906,450,Summer Tanager (Female),Summer Tanager,0,"a photo of a Summer Tanager (Female), a North American bird.",61,28,33
906,450,Summer Tanager (Female),Summer Tanager,1,a field guide photograph of a Summer Tanager (Female).,61,28,33
906,450,Summer Tanager (Female),Summer Tanager,2,a close-up bird photo showing the fine-grained field marks of a Summer Tanager (Female).,61,28,33
907,451,Pyrrhuloxia,Pyrrhuloxia,0,"a photo of a Pyrrhuloxia, a North American bird.",90,42,48
907,451,Pyrrhuloxia,Pyrrhuloxia,1,a field guide photograph of a Pyrrhuloxia.,90,42,48
907,451,Pyrrhuloxia,Pyrrhuloxia,2,a close-up bird photo showing the fine-grained field marks of a Pyrrhuloxia.,90,42,48
908,452,Dickcissel,Dickcissel,0,"a photo of a Dickcissel, a North American bird.",116,56,60
908,452,Dickcissel,Dickcissel,1,a field guide photograph of a Dickcissel.,116,56,60
908,452,Dickcissel,Dickcissel,2,a close-up bird photo showing the fine-grained field marks of a Dickcissel.,116,56,60
909,453,Eastern Meadowlark,Eastern Meadowlark,0,"a photo of a Eastern Meadowlark, a North American bird.",76,36,40
909,453,Eastern Meadowlark,Eastern Meadowlark,1,a field guide photograph of a Eastern Meadowlark.,76,36,40
909,453,Eastern Meadowlark,Eastern Meadowlark,2,a close-up bird photo showing the fine-grained field marks of a Eastern Meadowlark.,76,36,40
910,454,Western Meadowlark,Western Meadowlark,0,"a photo of a Western Meadowlark, a North American bird.",120,60,60
910,454,Western Meadowlark,Western Meadowlark,1,a field guide photograph of a Western Meadowlark.,120,60,60
910,454,Western Meadowlark,Western Meadowlark,2,a close-up bird photo showing the fine-grained field marks of a Western Meadowlark.,120,60,60
911,455,Rusty Blackbird,Rusty Blackbird,0,"a photo of a Rusty Blackbird, a North American bird.",90,42,48
911,455,Rusty Blackbird,Rusty Blackbird,1,a field guide photograph of a Rusty Blackbird.,90,42,48
911,455,Rusty Blackbird,Rusty Blackbird,2,a close-up bird photo showing the fine-grained field marks of a Rusty Blackbird.,90,42,48
912,456,Common Grackle,Common Grackle,0,"a photo of a Common Grackle, a North American bird.",118,60,58
912,456,Common Grackle,Common Grackle,1,a field guide photograph of a Common Grackle.,118,60,58
912,456,Common Grackle,Common Grackle,2,a close-up bird photo showing the fine-grained field marks of a Common Grackle.,118,60,58
913,457,Boat-tailed Grackle,Boat-tailed Grackle,0,"a photo of a Boat-tailed Grackle, a North American bird.",114,54,60
913,457,Boat-tailed Grackle,Boat-tailed Grackle,1,a field guide photograph of a Boat-tailed Grackle.,114,54,60
913,457,Boat-tailed Grackle,Boat-tailed Grackle,2,a close-up bird photo showing the fine-grained field marks of a Boat-tailed Grackle.,114,54,60
914,458,Great-tailed Grackle,Great-tailed Grackle,0,"a photo of a Great-tailed Grackle, a North American bird.",120,60,60
914,458,Great-tailed Grackle,Great-tailed Grackle,1,a field guide photograph of a Great-tailed Grackle.,120,60,60
914,458,Great-tailed Grackle,Great-tailed Grackle,2,a close-up bird photo showing the fine-grained field marks of a Great-tailed Grackle.,120,60,60
915,459,Bronzed Cowbird,Bronzed Cowbird,0,"a photo of a Bronzed Cowbird, a North American bird.",71,39,32
915,459,Bronzed Cowbird,Bronzed Cowbird,1,a field guide photograph of a Bronzed Cowbird.,71,39,32
915,459,Bronzed Cowbird,Bronzed Cowbird,2,a close-up bird photo showing the fine-grained field marks of a Bronzed Cowbird.,71,39,32
916,460,Orchard Oriole (Immature Male),Orchard Oriole,0,"a photo of a Orchard Oriole (Immature Male), a North American bird.",49,24,25
916,460,Orchard Oriole (Immature Male),Orchard Oriole,1,a field guide photograph of a Orchard Oriole (Immature Male).,49,24,25
916,460,Orchard Oriole (Immature Male),Orchard Oriole,2,a close-up bird photo showing the fine-grained field marks of a Orchard Oriole (Immature Male).,49,24,25
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,0,"a photo of a Gray-crowned Rosy-Finch, a North American bird.",64,27,37
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,1,a field guide photograph of a Gray-crowned Rosy-Finch.,64,27,37
917,461,Gray-crowned Rosy-Finch,Gray-crowned Rosy-Finch,2,a close-up bird photo showing the fine-grained field marks of a Gray-crowned Rosy-Finch.,64,27,37
918,462,Black Rosy-Finch,Black Rosy-Finch,0,"a photo of a Black Rosy-Finch, a North American bird.",59,33,26
918,462,Black Rosy-Finch,Black Rosy-Finch,1,a field guide photograph of a Black Rosy-Finch.,59,33,26
918,462,Black Rosy-Finch,Black Rosy-Finch,2,a close-up bird photo showing the fine-grained field marks of a Black Rosy-Finch.,59,33,26
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,0,"a photo of a Brown-capped Rosy-Finch, a North American bird.",50,16,34
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,1,a field guide photograph of a Brown-capped Rosy-Finch.,50,16,34
919,463,Brown-capped Rosy-Finch,Brown-capped Rosy-Finch,2,a close-up bird photo showing the fine-grained field marks of a Brown-capped Rosy-Finch.,50,16,34
920,464,Common Redpoll,Common Redpoll,0,"a photo of a Common Redpoll, a North American bird.",75,35,40
920,464,Common Redpoll,Common Redpoll,1,a field guide photograph of a Common Redpoll.,75,35,40
920,464,Common Redpoll,Common Redpoll,2,a close-up bird photo showing the fine-grained field marks of a Common Redpoll.,75,35,40
921,465,Hoary Redpoll,Hoary Redpoll,0,"a photo of a Hoary Redpoll, a North American bird.",60,31,29
921,465,Hoary Redpoll,Hoary Redpoll,1,a field guide photograph of a Hoary Redpoll.,60,31,29
921,465,Hoary Redpoll,Hoary Redpoll,2,a close-up bird photo showing the fine-grained field marks of a Hoary Redpoll.,60,31,29
922,466,Pine Siskin,Pine Siskin,0,"a photo of a Pine Siskin, a North American bird.",108,48,60
922,466,Pine Siskin,Pine Siskin,1,a field guide photograph of a Pine Siskin.,108,48,60
922,466,Pine Siskin,Pine Siskin,2,a close-up bird photo showing the fine-grained field marks of a Pine Siskin.,108,48,60
923,467,Western Wood-Pewee,Western Wood-Pewee,0,"a photo of a Western Wood-Pewee, a North American bird.",105,56,49
923,467,Western Wood-Pewee,Western Wood-Pewee,1,a field guide photograph of a Western Wood-Pewee.,105,56,49
923,467,Western Wood-Pewee,Western Wood-Pewee,2,a close-up bird photo showing the fine-grained field marks of a Western Wood-Pewee.,105,56,49
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,0,"a photo of a Eastern Wood-Pewee, a North American bird.",108,59,49
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,1,a field guide photograph of a Eastern Wood-Pewee.,108,59,49
924,468,Eastern Wood-Pewee,Eastern Wood-Pewee,2,a close-up bird photo showing the fine-grained field marks of a Eastern Wood-Pewee.,108,59,49
925,469,Least Flycatcher,Least Flycatcher,0,"a photo of a Least Flycatcher, a North American bird.",113,53,60
925,469,Least Flycatcher,Least Flycatcher,1,a field guide photograph of a Least Flycatcher.,113,53,60
925,469,Least Flycatcher,Least Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Least Flycatcher.,113,53,60
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,0,"a photo of a Pacific-slope Flycatcher, a North American bird.",119,60,59
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,1,a field guide photograph of a Pacific-slope Flycatcher.,119,60,59
926,470,Pacific-slope Flycatcher,Pacific-slope Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Pacific-slope Flycatcher.,119,60,59
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,0,"a photo of a Cordilleran Flycatcher, a North American bird.",70,39,31
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,1,a field guide photograph of a Cordilleran Flycatcher.,70,39,31
927,471,Cordilleran Flycatcher,Cordilleran Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Cordilleran Flycatcher.,70,39,31
928,472,Black Phoebe,Black Phoebe,0,"a photo of a Black Phoebe, a North American bird.",120,60,60
928,472,Black Phoebe,Black Phoebe,1,a field guide photograph of a Black Phoebe.,120,60,60
928,472,Black Phoebe,Black Phoebe,2,a close-up bird photo showing the fine-grained field marks of a Black Phoebe.,120,60,60
929,473,Eastern Phoebe,Eastern Phoebe,0,"a photo of a Eastern Phoebe, a North American bird.",120,60,60
929,473,Eastern Phoebe,Eastern Phoebe,1,a field guide photograph of a Eastern Phoebe.,120,60,60
929,473,Eastern Phoebe,Eastern Phoebe,2,a close-up bird photo showing the fine-grained field marks of a Eastern Phoebe.,120,60,60
930,474,Say's Phoebe,Say's Phoebe,0,"a photo of a Say's Phoebe, a North American bird.",118,60,58
930,474,Say's Phoebe,Say's Phoebe,1,a field guide photograph of a Say's Phoebe.,118,60,58
930,474,Say's Phoebe,Say's Phoebe,2,a close-up bird photo showing the fine-grained field marks of a Say's Phoebe.,118,60,58
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,0,"a photo of a Ash-throated Flycatcher, a North American bird.",82,41,41
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,1,a field guide photograph of a Ash-throated Flycatcher.,82,41,41
931,475,Ash-throated Flycatcher,Ash-throated Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Ash-throated Flycatcher.,82,41,41
932,476,Great Crested Flycatcher,Great Crested Flycatcher,0,"a photo of a Great Crested Flycatcher, a North American bird.",113,60,53
932,476,Great Crested Flycatcher,Great Crested Flycatcher,1,a field guide photograph of a Great Crested Flycatcher.,113,60,53
932,476,Great Crested Flycatcher,Great Crested Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Great Crested Flycatcher.,113,60,53
933,477,Cassin's Kingbird,Cassin's Kingbird,0,"a photo of a Cassin's Kingbird, a North American bird.",80,45,35
933,477,Cassin's Kingbird,Cassin's Kingbird,1,a field guide photograph of a Cassin's Kingbird.,80,45,35
933,477,Cassin's Kingbird,Cassin's Kingbird,2,a close-up bird photo showing the fine-grained field marks of a Cassin's Kingbird.,80,45,35
934,478,Western Kingbird,Western Kingbird,0,"a photo of a Western Kingbird, a North American bird.",109,57,52
934,478,Western Kingbird,Western Kingbird,1,a field guide photograph of a Western Kingbird.,109,57,52
934,478,Western Kingbird,Western Kingbird,2,a close-up bird photo showing the fine-grained field marks of a Western Kingbird.,109,57,52
935,479,Eastern Kingbird,Eastern Kingbird,0,"a photo of a Eastern Kingbird, a North American bird.",120,60,60
935,479,Eastern Kingbird,Eastern Kingbird,1,a field guide photograph of a Eastern Kingbird.,120,60,60
935,479,Eastern Kingbird,Eastern Kingbird,2,a close-up bird photo showing the fine-grained field marks of a Eastern Kingbird.,120,60,60
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,0,"a photo of a Scissor-tailed Flycatcher, a North American bird.",77,40,37
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,1,a field guide photograph of a Scissor-tailed Flycatcher.,77,40,37
936,480,Scissor-tailed Flycatcher,Scissor-tailed Flycatcher,2,a close-up bird photo showing the fine-grained field marks of a Scissor-tailed Flycatcher.,77,40,37
937,481,Loggerhead Shrike,Loggerhead Shrike,0,"a photo of a Loggerhead Shrike, a North American bird.",120,60,60
937,481,Loggerhead Shrike,Loggerhead Shrike,1,a field guide photograph of a Loggerhead Shrike.,120,60,60
937,481,Loggerhead Shrike,Loggerhead Shrike,2,a close-up bird photo showing the fine-grained field marks of a Loggerhead Shrike.,120,60,60
938,482,Northern Shrike,Northern Shrike,0,"a photo of a Northern Shrike, a North American bird.",120,60,60
938,482,Northern Shrike,Northern Shrike,1,a field guide photograph of a Northern Shrike.,120,60,60
938,482,Northern Shrike,Northern Shrike,2,a close-up bird photo showing the fine-grained field marks of a Northern Shrike.,120,60,60
939,483,White-eyed Vireo,White-eyed Vireo,0,"a photo of a White-eyed Vireo, a North American bird.",94,37,57
939,483,White-eyed Vireo,White-eyed Vireo,1,a field guide photograph of a White-eyed Vireo.,94,37,57
939,483,White-eyed Vireo,White-eyed Vireo,2,a close-up bird photo showing the fine-grained field marks of a White-eyed Vireo.,94,37,57
940,484,Bell's Vireo,Bell's Vireo,0,"a photo of a Bell's Vireo, a North American bird.",57,28,29
940,484,Bell's Vireo,Bell's Vireo,1,a field guide photograph of a Bell's Vireo.,57,28,29
940,484,Bell's Vireo,Bell's Vireo,2,a close-up bird photo showing the fine-grained field marks of a Bell's Vireo.,57,28,29
941,485,Yellow-throated Vireo,Yellow-throated Vireo,0,"a photo of a Yellow-throated Vireo, a North American bird.",69,31,38
941,485,Yellow-throated Vireo,Yellow-throated Vireo,1,a field guide photograph of a Yellow-throated Vireo.,69,31,38
941,485,Yellow-throated Vireo,Yellow-throated Vireo,2,a close-up bird photo showing the fine-grained field marks of a Yellow-throated Vireo.,69,31,38
942,486,Plumbeous Vireo,Plumbeous Vireo,0,"a photo of a Plumbeous Vireo, a North American bird.",75,34,41
942,486,Plumbeous Vireo,Plumbeous Vireo,1,a field guide photograph of a Plumbeous Vireo.,75,34,41
942,486,Plumbeous Vireo,Plumbeous Vireo,2,a close-up bird photo showing the fine-grained field marks of a Plumbeous Vireo.,75,34,41
943,487,Cassin's Vireo,Cassin's Vireo,0,"a photo of a Cassin's Vireo, a North American bird.",73,37,36
943,487,Cassin's Vireo,Cassin's Vireo,1,a field guide photograph of a Cassin's Vireo.,73,37,36
943,487,Cassin's Vireo,Cassin's Vireo,2,a close-up bird photo showing the fine-grained field marks of a Cassin's Vireo.,73,37,36
944,488,Blue-headed Vireo,Blue-headed Vireo,0,"a photo of a Blue-headed Vireo, a North American bird.",100,48,52
944,488,Blue-headed Vireo,Blue-headed Vireo,1,a field guide photograph of a Blue-headed Vireo.,100,48,52
944,488,Blue-headed Vireo,Blue-headed Vireo,2,a close-up bird photo showing the fine-grained field marks of a Blue-headed Vireo.,100,48,52
945,489,Hutton's Vireo,Hutton's Vireo,0,"a photo of a Hutton's Vireo, a North American bird.",85,46,39
945,489,Hutton's Vireo,Hutton's Vireo,1,a field guide photograph of a Hutton's Vireo.,85,46,39
945,489,Hutton's Vireo,Hutton's Vireo,2,a close-up bird photo showing the fine-grained field marks of a Hutton's Vireo.,85,46,39
946,490,Warbling Vireo,Warbling Vireo,0,"a photo of a Warbling Vireo, a North American bird.",112,52,60
946,490,Warbling Vireo,Warbling Vireo,1,a field guide photograph of a Warbling Vireo.,112,52,60
946,490,Warbling Vireo,Warbling Vireo,2,a close-up bird photo showing the fine-grained field marks of a Warbling Vireo.,112,52,60
947,491,Red-eyed Vireo,Red-eyed Vireo,0,"a photo of a Red-eyed Vireo, a North American bird.",120,60,60
947,491,Red-eyed Vireo,Red-eyed Vireo,1,a field guide photograph of a Red-eyed Vireo.,120,60,60
947,491,Red-eyed Vireo,Red-eyed Vireo,2,a close-up bird photo showing the fine-grained field marks of a Red-eyed Vireo.,120,60,60
948,492,Gray Jay,Gray Jay,0,"a photo of a Gray Jay, a North American bird.",96,42,54
948,492,Gray Jay,Gray Jay,1,a field guide photograph of a Gray Jay.,96,42,54
948,492,Gray Jay,Gray Jay,2,a close-up bird photo showing the fine-grained field marks of a Gray Jay.,96,42,54
949,493,Steller's Jay,Steller's Jay,0,"a photo of a Steller's Jay, a North American bird.",120,60,60
949,493,Steller's Jay,Steller's Jay,1,a field guide photograph of a Steller's Jay.,120,60,60
949,493,Steller's Jay,Steller's Jay,2,a close-up bird photo showing the fine-grained field marks of a Steller's Jay.,120,60,60
950,494,Blue Jay,Blue Jay,0,"a photo of a Blue Jay, a North American bird.",120,60,60
950,494,Blue Jay,Blue Jay,1,a field guide photograph of a Blue Jay.,120,60,60
950,494,Blue Jay,Blue Jay,2,a close-up bird photo showing the fine-grained field marks of a Blue Jay.,120,60,60
951,495,Florida Scrub-Jay,Florida Scrub-Jay,0,"a photo of a Florida Scrub-Jay, a North American bird.",55,29,26
951,495,Florida Scrub-Jay,Florida Scrub-Jay,1,a field guide photograph of a Florida Scrub-Jay.,55,29,26
951,495,Florida Scrub-Jay,Florida Scrub-Jay,2,a close-up bird photo showing the fine-grained field marks of a Florida Scrub-Jay.,55,29,26
952,496,Western Scrub-Jay,Western Scrub-Jay,0,"a photo of a Western Scrub-Jay, a North American bird.",120,60,60
952,496,Western Scrub-Jay,Western Scrub-Jay,1,a field guide photograph of a Western Scrub-Jay.,120,60,60
952,496,Western Scrub-Jay,Western Scrub-Jay,2,a close-up bird photo showing the fine-grained field marks of a Western Scrub-Jay.,120,60,60
953,497,Mexican Jay,Mexican Jay,0,"a photo of a Mexican Jay, a North American bird.",61,35,26
953,497,Mexican Jay,Mexican Jay,1,a field guide photograph of a Mexican Jay.,61,35,26
953,497,Mexican Jay,Mexican Jay,2,a close-up bird photo showing the fine-grained field marks of a Mexican Jay.,61,35,26
954,498,Clark's Nutcracker,Clark's Nutcracker,0,"a photo of a Clark's Nutcracker, a North American bird.",89,43,46
954,498,Clark's Nutcracker,Clark's Nutcracker,1,a field guide photograph of a Clark's Nutcracker.,89,43,46
954,498,Clark's Nutcracker,Clark's Nutcracker,2,a close-up bird photo showing the fine-grained field marks of a Clark's Nutcracker.,89,43,46
955,499,Black-billed Magpie,Black-billed Magpie,0,"a photo of a Black-billed Magpie, a North American bird.",98,60,38
955,499,Black-billed Magpie,Black-billed Magpie,1,a field guide photograph of a Black-billed Magpie.,98,60,38
955,499,Black-billed Magpie,Black-billed Magpie,2,a close-up bird photo showing the fine-grained field marks of a Black-billed Magpie.,98,60,38
956,500,Yellow-billed Magpie,Yellow-billed Magpie,0,"a photo of a Yellow-billed Magpie, a North American bird.",59,32,27
956,500,Yellow-billed Magpie,Yellow-billed Magpie,1,a field guide photograph of a Yellow-billed Magpie.,59,32,27
956,500,Yellow-billed Magpie,Yellow-billed Magpie,2,a close-up bird photo showing the fine-grained field marks of a Yellow-billed Magpie.,59,32,27
957,501,American Crow,American Crow,0,"a photo of a American Crow, a North American bird.",117,60,57
957,501,American Crow,American Crow,1,a field guide photograph of a American Crow.,117,60,57
957,501,American Crow,American Crow,2,a close-up bird photo showing the fine-grained field marks of a American Crow.,117,60,57
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,0,"a photo of a Yellow-rumped Warbler (Breeding Audubon's), a North American bird.",118,60,58
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,1,a field guide photograph of a Yellow-rumped Warbler (Breeding Audubon's).,118,60,58
958,502,Yellow-rumped Warbler (Breeding Audubon's),Yellow-rumped Warbler,2,a close-up bird photo showing the fine-grained field marks of a Yellow-rumped Warbler (Breeding Audubon's).,118,60,58
959,503,Purple Martin (Female/juvenile),Purple Martin,0,"a photo of a Purple Martin (Female/juvenile), a North American bird.",67,31,36
959,503,Purple Martin (Female/juvenile),Purple Martin,1,a field guide photograph of a Purple Martin (Female/juvenile).,67,31,36
959,503,Purple Martin (Female/juvenile),Purple Martin,2,a close-up bird photo showing the fine-grained field marks of a Purple Martin (Female/juvenile).,67,31,36
960,504,American Robin (Juvenile),American Robin,0,"a photo of a American Robin (Juvenile), a North American bird.",115,55,60
960,504,American Robin (Juvenile),American Robin,1,a field guide photograph of a American Robin (Juvenile).,115,55,60
960,504,American Robin (Juvenile),American Robin,2,a close-up bird photo showing the fine-grained field marks of a American Robin (Juvenile).,115,55,60
961,505,Phainopepla (Male),Phainopepla,0,"a photo of a Phainopepla (Male), a North American bird.",71,36,35
961,505,Phainopepla (Male),Phainopepla,1,a field guide photograph of a Phainopepla (Male).,71,36,35
